id,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto
7506,2302,2023-08-09,entregue,10158.62,app,não
7507,322,2024-04-26,entregue,10650.79,site,não
7508,1089,2023-01-05,entregue,389.91,app,sim
7509,100,2023-10-25,cancelado,18846.99,marketplace,não
7510,2880,2024-08-09,cancelado,4984.6,app,sim
7511,1702,2023-04-14,entregue,6295.63,marketplace,não
7512,1289,2024-12-20,entregue,2091.26,marketplace,não
7513,1913,2023-11-20,cancelado,21056.39,app,não
7514,407,2023-11-16,devolvido,10034.22,marketplace,sim
7515,2311,2024-09-24,entregue,23903.67,marketplace,não
7516,654,2023-10-29,entregue,1813.44,marketplace,não
7517,1298,2024-03-17,cancelado,23755.32,site,não
7518,197,2024-12-01,entregue,841.67,site,não
7519,1551,2024-07-05,entregue,26837.46,site,não
7520,2098,2023-01-26,entregue,16299.81,app,não
7521,897,2023-04-28,em_transito,9309.88,site,não
7522,71,2023-11-22,entregue,3974.0,site,sim
7523,992,2024-07-05,entregue,1950.32,marketplace,não
7524,1658,2023-10-10,entregue,21232.76,marketplace,não
7525,354,2023-03-25,cancelado,10466.5,marketplace,não
7526,1642,2023-11-11,entregue,5268.3,app,não
7527,2863,2023-09-21,entregue,13854.9,marketplace,não
7528,2656,2023-11-03,entregue,21448.18,site,não
7529,1475,2023-02-08,entregue,27876.57,site,não
7530,1387,2023-11-18,entregue,5805.15,app,não
7531,1754,2024-02-15,entregue,17173.31,site,sim
7532,158,2023-11-12,entregue,15146.5,marketplace,não
7533,188,2024-11-04,entregue,18519.37,app,sim
7534,1362,2023-10-03,entregue,15005.31,site,sim
7535,1464,2023-11-01,entregue,6117.84,app,não
7536,777,2023-01-26,em_transito,7633.68,marketplace,não
7537,1981,2023-10-20,em_transito,3456.14,marketplace,não
7538,1826,2024-07-04,entregue,18357.24,marketplace,não
7539,987,2023-08-29,entregue,16867.8,app,não
7540,881,2024-12-07,entregue,4924.88,site,não
7541,2412,2024-04-18,entregue,8262.17,site,sim
7542,2441,2023-11-04,entregue,20359.87,app,não
7543,1364,2023-03-20,entregue,4102.39,site,não
7544,1547,2023-01-07,entregue,6190.63,site,sim
7545,1926,2023-06-11,entregue,10060.27,app,não
7546,2189,2023-03-14,cancelado,15832.76,site,não
7547,1677,2024-12-07,cancelado,3330.36,marketplace,sim
7548,1457,2024-11-09,entregue,4284.06,app,não
7549,2705,2023-11-26,entregue,5981.1,marketplace,não
7550,1560,2023-04-06,entregue,6544.65,site,não
7551,593,2023-05-23,em_transito,24700.26,app,não
7552,1766,2024-04-01,entregue,13197.61,app,sim
7553,2285,2023-05-02,devolvido,2967.4,app,sim
7554,2418,2024-10-19,entregue,2404.55,app,não
7555,1971,2023-11-18,entregue,1107.0,site,sim
7556,1986,2024-05-07,cancelado,28703.17,site,não
7557,2080,2023-01-21,entregue,15595.17,marketplace,sim
7558,2890,2023-08-25,entregue,2705.19,site,não
7559,526,2024-10-16,entregue,8249.12,site,sim
7560,955,2024-07-27,em_transito,3960.22,app,sim
7561,301,2023-04-24,entregue,6450.62,marketplace,não
7562,2880,2024-01-14,em_transito,29149.77,site,não
7563,1776,2023-11-23,entregue,27870.07,app,sim
7564,2994,2024-10-19,entregue,8758.8,marketplace,sim
7565,440,2024-05-16,entregue,16707.52,marketplace,sim
7566,607,2024-08-21,entregue,9543.09,app,não
7567,242,2023-11-27,entregue,1912.53,marketplace,não
7568,2519,2023-07-01,entregue,2020.08,app,não
7569,736,2024-10-01,cancelado,3208.27,marketplace,sim
7570,477,2023-11-28,entregue,18987.2,marketplace,não
7571,1285,2023-08-10,cancelado,7492.85,marketplace,sim
7572,807,2023-12-14,entregue,5683.19,marketplace,não
7573,2519,2023-02-18,entregue,5639.62,app,não
7574,580,2023-05-29,cancelado,37256.69,app,não
7575,2072,2023-04-04,entregue,16702.84,app,não
7576,1908,2024-06-25,cancelado,1694.54,marketplace,sim
7577,25,2024-05-23,em_transito,11630.17,app,não
7578,2693,2024-03-13,em_transito,837.09,site,sim
7579,881,2023-03-12,cancelado,11689.99,site,sim
7580,2471,2023-11-13,entregue,23613.54,app,não
7581,2244,2024-01-27,entregue,4653.52,marketplace,não
7582,2465,2023-08-02,cancelado,98.84,app,sim
7583,2616,2024-08-12,entregue,22572.64,app,não
7584,790,2023-11-30,entregue,8625.6,site,sim
7585,2221,2023-11-11,cancelado,13459.31,site,sim
7586,1209,2023-10-28,entregue,13370.84,marketplace,sim
7587,2313,2024-10-19,em_transito,14290.1,marketplace,não
7588,2084,2023-03-29,entregue,25533.59,site,não
7589,1246,2023-11-27,cancelado,17755.38,marketplace,sim
7590,865,2023-11-12,em_transito,6737.8,app,não
7591,1627,2023-11-12,entregue,3419.85,app,não
7592,529,2024-03-30,entregue,12805.68,marketplace,não
7593,706,2024-07-18,devolvido,22926.42,app,sim
7594,2420,2024-07-14,entregue,2700.75,marketplace,sim
7595,2343,2023-09-09,entregue,3689.0,app,não
7596,1041,2023-11-29,entregue,26021.49,app,sim
7597,562,2023-01-12,entregue,20434.93,site,não
7598,284,2024-12-01,entregue,9333.0,site,não
7599,1014,2024-02-27,cancelado,8871.96,site,sim
7600,1347,2023-11-08,entregue,9564.25,marketplace,sim
7601,2292,2024-12-09,entregue,15593.91,app,sim
7602,1211,2024-03-17,cancelado,25829.37,marketplace,sim
7603,768,2024-05-26,devolvido,7572.04,marketplace,não
7604,993,2024-09-19,devolvido,8455.61,site,não
7605,2640,2023-06-13,entregue,5459.88,marketplace,não
7606,879,2023-12-18,entregue,14563.1,marketplace,sim
7607,345,2023-12-09,em_transito,13993.0,site,não
7608,1866,2023-07-14,entregue,8783.87,app,não
7609,1917,2024-07-24,cancelado,10226.21,marketplace,não
7610,2484,2023-08-29,entregue,19788.7,site,não
7611,146,2023-05-20,entregue,8126.55,marketplace,sim
7612,1515,2024-11-08,entregue,6403.43,site,sim
7613,1879,2024-10-15,entregue,20821.02,site,não
7614,2968,2024-10-26,entregue,720.36,site,sim
7615,968,2023-11-08,entregue,3069.36,site,sim
7616,699,2023-07-21,entregue,779.46,site,sim
7617,1234,2023-10-23,entregue,27606.13,site,não
7618,1124,2023-07-09,cancelado,23178.47,site,não
7619,2022,2023-06-30,cancelado,2481.4,app,não
7620,87,2024-06-29,entregue,18656.19,marketplace,não
7621,597,2023-06-04,entregue,3214.33,app,sim
7622,2290,2024-05-23,entregue,15507.6,app,não
7623,2587,2024-11-25,entregue,7121.29,marketplace,sim
7624,2075,2024-11-27,entregue,14819.44,app,sim
7625,2654,2023-11-19,cancelado,25588.93,site,não
7626,1133,2024-01-31,entregue,5952.5,marketplace,não
7627,2720,2024-02-16,entregue,5894.75,marketplace,sim
7628,580,2023-11-17,em_transito,21359.66,site,sim
7629,577,2023-08-20,cancelado,33252.2,app,não
7630,2690,2024-10-01,entregue,8417.56,app,não
7631,1313,2024-08-18,entregue,8339.93,marketplace,sim
7632,1440,2023-10-30,entregue,18346.39,site,sim
7633,2729,2023-11-05,entregue,3299.23,site,não
7634,2303,2024-01-21,entregue,21155.42,marketplace,sim
7635,2854,2023-04-26,entregue,3006.74,app,não
7636,482,2024-04-21,entregue,12584.75,app,sim
7637,2752,2024-08-13,entregue,19287.67,site,não
7638,2040,2023-05-28,entregue,10214.09,site,não
7639,973,2024-05-26,em_transito,7853.02,app,não
7640,700,2023-03-07,entregue,3062.92,app,não
7641,959,2023-05-24,entregue,12237.25,marketplace,não
7642,2875,2023-10-07,cancelado,34479.85,site,sim
7643,944,2024-05-21,entregue,20462.17,app,não
7644,2342,2023-11-10,entregue,11248.87,app,não
7645,1874,2023-01-31,entregue,14098.48,app,não
7646,2441,2024-08-12,entregue,11352.08,app,não
7647,2331,2023-03-26,entregue,2640.56,marketplace,sim
7648,1409,2023-09-15,cancelado,4177.74,app,não
7649,2189,2023-07-19,entregue,24989.36,app,não
7650,1579,2023-05-21,em_transito,12532.47,marketplace,sim
7651,1141,2024-12-24,entregue,12445.7,site,não
7652,2517,2024-04-06,cancelado,12509.2,app,não
7653,2219,2024-03-29,entregue,17626.65,site,sim
7654,934,2023-11-21,cancelado,10143.58,marketplace,não
7655,2048,2023-04-24,entregue,7529.47,site,sim
7656,135,2023-04-27,cancelado,7347.72,marketplace,sim
7657,2089,2024-06-02,entregue,6130.9,app,sim
7658,1284,2023-11-06,entregue,21206.43,marketplace,não
7659,670,2024-05-16,entregue,14751.91,site,não
7660,1544,2023-05-13,entregue,8627.4,app,não
7661,19,2023-07-06,cancelado,14343.27,app,não
7662,478,2023-11-17,em_transito,13300.1,marketplace,não
7663,1069,2023-11-01,cancelado,4797.63,marketplace,não
7664,460,2024-07-21,entregue,5371.55,marketplace,sim
7665,2019,2023-10-18,entregue,390.93,marketplace,não
7666,635,2024-11-14,entregue,4916.7,marketplace,não
7667,2996,2023-11-23,entregue,12895.6,marketplace,não
7668,1784,2024-11-13,entregue,2233.56,marketplace,não
7669,2628,2024-04-15,entregue,14508.8,app,sim
7670,1241,2023-11-23,entregue,8989.1,site,não
7671,1407,2023-11-28,entregue,16669.89,app,sim
7672,1418,2023-04-26,em_transito,3982.12,app,sim
7673,729,2023-11-23,entregue,27572.73,app,não
7674,780,2023-02-20,entregue,4420.68,app,sim
7675,383,2023-06-27,entregue,11511.69,app,não
7676,2166,2023-06-13,cancelado,24253.65,site,não
7677,2658,2024-11-23,entregue,5480.88,app,não
7678,794,2024-06-18,cancelado,5123.85,app,não
7679,1289,2023-01-08,entregue,8779.12,site,sim
7680,690,2024-09-11,entregue,41541.4,app,não
7681,317,2024-05-02,devolvido,4836.61,app,sim
7682,461,2023-11-24,em_transito,17120.24,marketplace,sim
7683,1548,2023-05-06,entregue,6111.45,app,sim
7684,2317,2024-10-03,entregue,2169.19,marketplace,não
7685,412,2023-11-15,entregue,13907.02,marketplace,sim
7686,2397,2023-12-13,entregue,3394.02,marketplace,não
7687,1116,2024-10-12,entregue,9113.7,site,sim
7688,1116,2023-04-03,entregue,40934.46,marketplace,não
7689,1113,2024-09-12,entregue,602.07,site,não
7690,812,2023-04-27,entregue,5747.67,app,não
7691,1478,2024-08-31,entregue,3719.98,marketplace,não
7692,2271,2023-12-17,entregue,2847.15,app,não
7693,1529,2024-03-13,entregue,3415.2,app,sim
7694,891,2023-02-25,entregue,15571.6,marketplace,não
7695,1144,2023-11-05,em_transito,11065.04,marketplace,sim
7696,1020,2024-08-02,devolvido,20530.67,site,sim
7697,341,2023-01-25,entregue,2640.9,site,não
7698,2579,2024-11-29,entregue,1048.52,app,não
7699,1860,2023-06-08,entregue,7993.28,app,sim
7700,856,2023-10-18,em_transito,28887.58,marketplace,não
7701,931,2024-05-17,entregue,8937.74,site,sim
7702,1345,2023-06-01,entregue,17233.56,site,sim
7703,2428,2023-08-28,entregue,13455.99,site,não
7704,144,2023-04-06,cancelado,14117.37,marketplace,não
7705,2323,2023-05-09,entregue,25113.57,site,não
7706,2068,2024-06-13,entregue,8187.6,marketplace,não
7707,2242,2024-09-18,entregue,13755.76,site,sim
7708,1636,2023-11-13,entregue,7187.22,site,não
7709,294,2024-02-16,devolvido,3184.37,marketplace,não
7710,1927,2024-12-12,devolvido,18852.99,app,não
7711,10,2023-04-26,entregue,28106.59,site,não
7712,2996,2024-11-21,em_transito,7776.51,marketplace,sim
7713,23,2024-08-11,em_transito,20801.83,site,sim
7714,2942,2023-03-03,entregue,2180.7,site,não
7715,2366,2024-05-16,devolvido,10945.96,marketplace,não
7716,1139,2023-04-11,entregue,21776.72,site,sim
7717,431,2023-03-17,entregue,34642.08,site,sim
7718,2781,2024-11-29,cancelado,5742.45,site,não
7719,1962,2024-06-29,entregue,2306.86,app,não
7720,1271,2024-08-04,entregue,9436.89,site,não
7721,2078,2024-02-20,entregue,10339.62,app,sim
7722,914,2024-07-18,entregue,4299.03,marketplace,não
7723,732,2024-09-13,entregue,20222.92,site,não
7724,271,2023-01-21,entregue,11584.33,app,não
7725,594,2023-05-01,entregue,3674.18,app,não
7726,858,2023-04-04,cancelado,10844.76,app,não
7727,422,2024-11-05,entregue,1542.72,site,não
7728,2541,2024-08-07,entregue,1133.02,site,sim
7729,580,2023-08-19,entregue,26653.1,site,sim
7730,335,2023-11-17,entregue,5105.86,app,não
7731,1941,2023-05-23,entregue,4649.83,app,sim
7732,647,2023-07-05,devolvido,822.72,site,sim
7733,2976,2023-01-14,entregue,11021.65,marketplace,não
7734,2479,2023-06-05,entregue,23941.09,marketplace,não
7735,2410,2023-10-13,devolvido,12953.15,marketplace,não
7736,2243,2024-05-30,entregue,3206.22,site,não
7737,2900,2023-03-02,entregue,7580.04,app,não
7738,1575,2024-11-24,em_transito,133.17,site,sim
7739,248,2024-03-03,entregue,20298.12,site,não
7740,429,2024-02-23,entregue,14769.3,app,não
7741,2218,2023-06-05,entregue,3459.75,app,sim
7742,782,2024-05-05,entregue,21538.94,marketplace,não
7743,1025,2023-12-13,devolvido,31728.6,marketplace,sim
7744,2823,2023-04-18,entregue,25967.95,app,não
7745,2291,2023-08-25,entregue,2653.63,app,sim
7746,2060,2023-05-09,entregue,7366.45,site,sim
7747,736,2023-08-17,entregue,46100.08,marketplace,não
7748,2400,2024-05-24,cancelado,732.3,site,não
7749,1590,2023-11-19,em_transito,16195.77,marketplace,não
7750,2240,2024-06-02,entregue,8571.83,marketplace,sim
7751,408,2024-11-21,entregue,6620.56,site,não
7752,2865,2023-11-03,cancelado,1997.1,app,não
7753,222,2024-12-01,entregue,864.42,app,não
7754,1708,2024-03-19,entregue,2483.62,site,sim
7755,2944,2024-08-06,entregue,33042.73,app,sim
7756,1346,2023-05-30,entregue,5486.38,app,não
7757,1151,2023-08-08,em_transito,11153.52,marketplace,não
7758,2455,2024-03-27,devolvido,10541.38,site,não
7759,2841,2023-06-17,entregue,23021.19,site,não
7760,1230,2023-07-20,entregue,15168.8,site,sim
7761,2308,2024-09-26,entregue,33622.23,marketplace,não
7762,57,2024-07-30,entregue,19454.36,site,não
7763,95,2024-12-30,devolvido,679.55,site,sim
7764,1288,2024-06-30,em_transito,10698.55,site,sim
7765,1867,2023-11-10,entregue,6470.36,marketplace,não
7766,1928,2023-11-13,cancelado,3382.81,site,sim
7767,2636,2023-12-16,entregue,5758.18,site,não
7768,2702,2023-09-30,entregue,6430.26,site,não
7769,2426,2023-12-12,entregue,975.06,site,não
7770,2473,2023-05-02,entregue,10116.66,app,não
7771,2281,2024-01-23,em_transito,12740.11,site,não
7772,1283,2023-02-13,entregue,335.17,app,não
7773,2759,2023-10-05,entregue,6157.3,marketplace,não
7774,271,2023-04-26,entregue,12826.25,site,não
7775,2640,2024-08-07,entregue,14956.72,marketplace,não
7776,821,2024-08-29,devolvido,20303.46,site,não
7777,1532,2024-12-03,entregue,9412.65,marketplace,não
7778,2938,2023-11-19,entregue,4113.05,app,sim
7779,2564,2023-10-14,em_transito,9072.7,marketplace,não
7780,2571,2024-03-05,entregue,2916.05,app,não
7781,391,2023-01-31,entregue,6546.72,app,não
7782,1105,2024-05-02,entregue,15012.11,marketplace,não
7783,430,2024-07-07,em_transito,9925.88,marketplace,sim
7784,610,2024-11-16,cancelado,5906.61,app,não
7785,155,2024-05-25,entregue,16678.95,site,sim
7786,335,2024-11-11,entregue,23479.74,site,sim
7787,2853,2024-10-19,entregue,4677.39,marketplace,sim
7788,44,2023-02-01,entregue,33678.48,site,não
7789,2448,2023-01-02,entregue,6443.01,app,não
7790,2797,2023-08-05,devolvido,24839.28,site,não
7791,1026,2023-11-01,entregue,15985.76,app,não
7792,645,2023-12-04,entregue,41824.31,site,não
7793,1850,2024-06-04,entregue,15392.31,marketplace,não
7794,2093,2023-10-01,cancelado,10647.88,marketplace,não
7795,2416,2024-12-20,entregue,6043.97,site,sim
7796,877,2023-11-07,entregue,22488.7,app,sim
7797,2695,2023-10-09,entregue,8371.45,site,sim
7798,1785,2024-03-06,devolvido,11526.58,marketplace,sim
7799,2375,2023-05-01,devolvido,14984.2,site,não
7800,1478,2023-02-22,entregue,964.7,app,não
7801,2700,2024-05-05,entregue,15167.83,marketplace,sim
7802,1706,2023-07-16,entregue,2629.18,app,sim
7803,2087,2023-03-21,entregue,14307.44,site,não
7804,515,2024-10-25,entregue,10149.9,marketplace,sim
7805,1225,2024-06-18,entregue,639.13,marketplace,não
7806,834,2024-03-30,entregue,20190.96,site,sim
7807,462,2023-03-03,entregue,4176.89,site,não
7808,20,2024-06-05,cancelado,13451.73,app,não
7809,609,2023-06-02,entregue,6133.04,site,sim
7810,514,2023-03-17,entregue,5144.28,marketplace,sim
7811,1407,2024-12-20,entregue,22057.64,app,não
7812,1962,2024-12-02,entregue,17478.09,site,não
7813,2206,2023-11-05,em_transito,11249.84,site,não
7814,569,2024-03-01,entregue,5508.36,marketplace,sim
7815,1047,2024-12-13,entregue,10287.83,app,não
7816,2625,2023-08-09,entregue,3233.07,site,não
7817,26,2023-03-22,entregue,21886.34,site,não
7818,816,2023-03-29,cancelado,4738.68,marketplace,não
7819,1610,2024-06-19,entregue,167.04,marketplace,não
7820,2557,2023-11-02,entregue,10580.99,app,não
7821,682,2023-07-01,entregue,688.45,site,não
7822,482,2023-12-25,entregue,3989.5,site,não
7823,1875,2023-04-22,entregue,8873.19,marketplace,sim
7824,371,2024-09-06,entregue,9692.36,site,não
7825,2039,2023-01-25,devolvido,28413.28,site,sim
7826,2902,2024-04-09,devolvido,14412.35,site,não
7827,1083,2024-01-18,entregue,8098.86,app,não
7828,1778,2023-05-02,entregue,19826.4,marketplace,não
7829,706,2023-08-03,cancelado,11938.2,site,sim
7830,2728,2023-02-12,entregue,934.78,site,não
7831,1539,2023-08-04,entregue,30473.95,app,não
7832,259,2023-11-21,devolvido,14585.59,marketplace,não
7833,2766,2023-02-18,entregue,1870.32,app,não
7834,1675,2023-07-23,entregue,895.98,site,não
7835,836,2024-08-17,em_transito,6576.25,site,não
7836,1028,2024-07-08,entregue,6831.98,site,não
7837,1589,2024-11-07,entregue,13142.42,site,sim
7838,1894,2024-02-05,entregue,13211.34,marketplace,não
7839,1212,2024-12-22,entregue,3751.74,marketplace,não
7840,1239,2024-01-15,cancelado,18046.4,marketplace,sim
7841,1657,2024-12-11,entregue,2565.25,marketplace,não
7842,1419,2023-11-01,entregue,7564.11,marketplace,sim
7843,2855,2023-11-27,entregue,23021.76,marketplace,não
7844,2677,2024-09-04,entregue,17687.5,app,não
7845,1498,2023-10-28,devolvido,5184.21,app,não
7846,2955,2024-09-01,entregue,3199.56,marketplace,não
7847,1010,2023-04-17,entregue,1929.4,site,não
7848,2518,2024-09-09,cancelado,12522.0,marketplace,não
7849,2936,2024-12-09,entregue,12805.56,app,sim
7850,2359,2024-01-21,cancelado,9339.81,app,não
7851,2723,2023-01-05,entregue,20772.11,app,sim
7852,11,2023-11-05,devolvido,11325.12,app,não
7853,724,2023-11-25,entregue,2160.75,marketplace,não
7854,2889,2024-12-17,entregue,4653.5,app,sim
7855,841,2024-05-17,entregue,16806.1,site,não
7856,2593,2023-03-14,entregue,7274.16,marketplace,não
7857,1769,2023-04-05,entregue,21162.27,marketplace,sim
7858,733,2023-11-02,cancelado,25307.52,site,sim
7859,2552,2023-11-05,entregue,13890.08,marketplace,não
7860,1111,2024-04-11,em_transito,14136.72,marketplace,não
7861,2459,2023-07-21,entregue,16440.64,marketplace,sim
7862,1235,2024-04-26,entregue,14543.85,marketplace,não
7863,395,2024-04-20,em_transito,23131.4,app,não
7864,1554,2023-11-16,entregue,10790.31,app,não
7865,2559,2023-04-26,em_transito,17862.4,marketplace,não
7866,1205,2023-12-30,entregue,10466.5,app,não
7867,2806,2024-02-05,em_transito,6551.46,site,sim
7868,2377,2023-11-24,entregue,4185.76,site,sim
7869,2579,2023-01-26,em_transito,7566.47,app,não
7870,575,2023-12-17,cancelado,923.34,site,sim
7871,186,2024-04-21,entregue,21879.23,site,não
7872,2882,2024-07-16,entregue,11070.25,marketplace,não
7873,159,2023-11-16,entregue,9112.28,marketplace,não
7874,385,2023-04-26,devolvido,13028.81,marketplace,não
7875,2230,2023-03-04,entregue,4662.95,app,não
7876,1504,2024-06-19,entregue,15949.02,app,não
7877,2391,2023-07-02,entregue,28561.91,marketplace,não
7878,1301,2023-01-15,entregue,2478.64,site,sim
7879,2949,2023-08-01,entregue,26249.57,app,sim
7880,1418,2023-11-28,cancelado,2750.14,marketplace,sim
7881,1717,2024-06-12,entregue,10870.1,app,não
7882,372,2024-12-13,devolvido,5241.48,app,não
7883,161,2023-11-24,entregue,25784.91,marketplace,não
7884,169,2024-04-29,entregue,16269.9,app,sim
7885,2716,2024-08-13,entregue,9027.36,site,não
7886,783,2024-09-11,entregue,19520.63,site,sim
7887,2299,2024-03-05,entregue,23324.6,marketplace,não
7888,567,2023-11-22,cancelado,18945.55,site,não
7889,2481,2024-07-29,entregue,2893.32,site,sim
7890,1546,2023-04-08,entregue,6015.94,app,não
7891,368,2023-02-02,entregue,21213.53,marketplace,sim
7892,157,2023-11-30,entregue,6346.86,marketplace,não
7893,442,2023-09-17,cancelado,11681.46,app,não
7894,563,2024-11-09,cancelado,21020.4,app,não
7895,1480,2024-01-29,cancelado,15330.76,app,sim
7896,1378,2024-11-23,cancelado,38216.29,app,não
7897,706,2023-10-29,entregue,11267.01,marketplace,sim
7898,563,2023-11-10,cancelado,19712.76,marketplace,não
7899,1447,2023-11-17,devolvido,11309.62,marketplace,sim
7900,1073,2024-09-23,entregue,9500.87,marketplace,não
7901,1848,2024-07-20,entregue,8651.45,site,não
7902,1855,2023-07-29,entregue,24310.08,marketplace,não
7903,821,2023-02-25,entregue,2735.22,site,não
7904,2505,2023-11-03,em_transito,6261.8,app,não
7905,897,2023-12-14,entregue,17110.95,site,sim
7906,2526,2024-09-04,entregue,12069.08,marketplace,não
7907,542,2023-07-21,entregue,3675.16,app,não
7908,1799,2023-05-29,entregue,20610.88,marketplace,sim
7909,16,2024-04-25,entregue,16973.58,site,não
7910,1122,2023-09-21,entregue,5642.66,app,sim
7911,1153,2024-07-05,cancelado,4739.31,app,não
7912,187,2023-07-04,cancelado,26639.9,app,não
7913,2523,2024-08-08,cancelado,6087.99,marketplace,sim
7914,2992,2023-03-31,entregue,5432.17,app,não
7915,885,2023-02-19,entregue,7595.15,site,não
7916,1537,2024-10-16,entregue,35161.91,app,não
7917,2136,2024-10-28,em_transito,9186.92,site,não
7918,1240,2023-03-04,entregue,3909.21,app,sim
7919,2538,2024-12-01,devolvido,24936.05,site,não
7920,2527,2024-01-13,entregue,3044.91,app,sim
7921,1895,2023-08-30,em_transito,1605.36,app,não
7922,527,2024-03-02,cancelado,17833.12,site,não
7923,111,2023-12-20,entregue,8413.2,marketplace,sim
7924,2618,2023-05-20,cancelado,7877.17,site,não
7925,2160,2023-11-11,entregue,26787.0,site,não
7926,728,2024-08-13,em_transito,13866.28,app,sim
7927,2965,2023-10-05,entregue,17513.59,app,sim
7928,653,2024-12-18,entregue,7260.98,marketplace,não
7929,1550,2023-08-08,cancelado,10896.4,app,sim
7930,2126,2024-04-08,cancelado,2132.5,marketplace,não
7931,305,2023-11-19,entregue,13264.75,site,sim
7932,663,2023-11-30,entregue,11134.9,app,não
7933,355,2024-01-15,entregue,4271.9,app,não
7934,1663,2023-03-12,entregue,2617.64,app,sim
7935,46,2024-03-14,entregue,7249.1,app,não
7936,741,2023-08-24,entregue,13428.41,site,não
7937,2805,2024-09-23,cancelado,12339.98,marketplace,não
7938,2953,2023-11-29,entregue,16653.37,app,não
7939,2216,2024-12-18,entregue,2187.78,site,sim
7940,1917,2023-06-08,entregue,6478.56,site,sim
7941,2364,2023-04-22,entregue,1299.54,site,não
7942,2055,2024-03-04,devolvido,3081.93,site,não
7943,2474,2024-05-27,entregue,19796.43,marketplace,não
7944,687,2023-10-16,entregue,34220.45,site,não
7945,1493,2024-08-17,cancelado,7537.02,site,sim
7946,2148,2023-04-13,cancelado,4107.98,site,sim
7947,1188,2023-08-02,entregue,5090.22,site,sim
7948,2379,2024-08-12,cancelado,3769.93,marketplace,não
7949,824,2024-09-13,entregue,7674.16,site,não
7950,173,2024-06-28,cancelado,8851.32,app,não
7951,1578,2023-08-13,entregue,1294.33,app,sim
7952,1256,2023-05-23,entregue,11890.5,marketplace,sim
7953,2678,2023-11-26,entregue,20050.82,app,não
7954,388,2023-06-17,entregue,3301.06,app,não
7955,2353,2024-07-16,entregue,5352.62,app,não
7956,1475,2024-08-30,cancelado,11718.38,marketplace,sim
7957,1146,2023-05-08,entregue,10885.78,marketplace,não
7958,1206,2023-06-08,entregue,1710.62,app,não
7959,1554,2023-11-28,entregue,13360.29,site,sim
7960,493,2024-04-10,cancelado,6375.56,marketplace,não
7961,1434,2023-11-30,entregue,11870.59,marketplace,não
7962,440,2024-04-07,entregue,5795.62,app,não
7963,1984,2024-07-11,em_transito,7674.03,site,sim
7964,595,2023-11-24,cancelado,1666.94,marketplace,sim
7965,2793,2023-11-15,entregue,19763.65,app,não
7966,482,2023-11-18,entregue,18297.33,site,não
7967,315,2023-11-13,entregue,9190.28,app,não
7968,888,2024-01-28,entregue,9209.67,site,não
7969,1556,2024-09-22,cancelado,5272.38,marketplace,sim
7970,1014,2023-06-04,devolvido,7309.05,marketplace,não
7971,1665,2024-02-20,entregue,7314.04,marketplace,não
7972,2839,2024-01-11,entregue,16416.17,app,não
7973,1994,2023-11-22,entregue,20215.76,marketplace,não
7974,622,2023-11-12,entregue,6610.15,app,não
7975,566,2023-12-30,entregue,15590.32,app,sim
7976,1130,2023-10-29,cancelado,20813.09,site,sim
7977,926,2024-05-10,cancelado,19200.06,marketplace,não
7978,2919,2024-07-15,entregue,6585.33,site,não
7979,2383,2023-11-19,entregue,7627.11,app,não
7980,2870,2024-07-28,entregue,8291.01,marketplace,não
7981,2812,2023-11-30,cancelado,5682.4,marketplace,não
7982,2294,2023-02-24,em_transito,1874.72,marketplace,não
7983,1566,2024-04-13,entregue,28138.31,app,sim
7984,459,2024-09-10,cancelado,11734.15,site,sim
7985,1141,2023-03-21,entregue,3683.8,app,não
7986,110,2023-08-22,entregue,3438.05,app,não
7987,1244,2023-12-27,entregue,9121.93,app,não
7988,2205,2023-11-05,em_transito,3001.51,site,não
7989,2793,2024-02-07,entregue,11039.75,site,sim
7990,706,2023-01-02,em_transito,13164.53,marketplace,não
7991,2879,2023-11-04,cancelado,16454.96,marketplace,sim
7992,1148,2024-09-06,em_transito,24794.07,marketplace,não
7993,1527,2024-06-13,entregue,48247.11,marketplace,não
7994,283,2023-02-28,entregue,6008.2,marketplace,sim
7995,502,2023-10-11,entregue,16818.58,site,não
7996,1814,2023-04-21,entregue,2278.92,site,sim
7997,1907,2023-05-15,entregue,11276.95,marketplace,não
7998,795,2024-12-23,entregue,6006.9,app,não
7999,254,2024-08-04,entregue,27739.29,app,sim
8000,221,2023-05-17,entregue,15285.83,marketplace,não
8001,1582,2024-09-26,cancelado,30956.93,site,não
8002,2958,2023-04-22,entregue,20276.91,site,não
8003,2224,2024-02-01,cancelado,16447.74,marketplace,não
8004,2309,2023-01-20,entregue,755.93,app,sim
8005,515,2024-02-08,cancelado,1832.08,app,não
8006,1254,2023-03-22,entregue,6524.76,site,não
8007,2135,2024-04-01,cancelado,4641.75,marketplace,sim
8008,349,2023-02-06,entregue,28863.28,app,não
8009,628,2024-07-18,entregue,2644.08,site,não
8010,971,2023-12-09,entregue,11390.78,site,sim
8011,1173,2023-11-22,devolvido,17976.13,site,não
8012,909,2023-11-20,entregue,14946.17,app,não
8013,951,2023-07-16,entregue,3573.28,marketplace,não
8014,1269,2023-08-07,cancelado,5083.63,app,não
8015,1670,2023-06-05,entregue,26179.78,app,não
8016,1392,2024-07-26,cancelado,4443.52,app,não
8017,53,2024-12-26,em_transito,4650.28,app,não
